genomicGC	genomicLen	NCBI_bioProjectAccession	habitat	disease	io.gc	io.at	z4s.gc.le	z4s.gc.la	z4s.at.le	z4s.at.la	zaa.1s.gc.le	zaa.1s.gc.la	zaa.1s.at.le	zaa.1s.at.la	habitatGold	habitatImg	hostassociated	GCgroups	SizeGenomic	intra
NC_009012	38.99	3843301	PRJNA57917	Multiple	NA	0.146480576574221	0.0525523432490451	-0.240718959544961	0.0575769371477453	-0.263356063909899	0.140005832893871	2.09931133215263	1.88095931845675	1.123476747847	1.01538072849376	NA	NA	N	(37.5,47.3]	(3.13e+06,4.58e+06]	N
NC_002488	52.67	2679305	PRJNA57849	HostAssociated	Citrus variegated chlorosis	0.0698970261546203	-0.0743368228478504	-0.169885374880359	-0.0837535624446055	-0.35665761939529	-0.16429234068668	0.879385523142924	0.877260405913072	0.9024585378402	0.501714333021145	Host-associated	Host-associated	N	(47.3,60.2]	(2.09e+06,3.13e+06]	N
NC_014216	60.29	3097763	PRJNA49487	Specialized	40.5	0.0383948970360489	-0.0325412863215107	-0.179723367257476	-0.14994496541027	-0.827679936535987	-0.563176405854617	1.49518950005348	1.30166585268303	1.29754096125076	0.968285753609329	Environmental	Environmental	N	(60.2,74.9]	(2.09e+06,3.13e+06]	N
NC_003272	41.35	6413771	PRJNA57803	Multiple	NA	-0.00122283483148478	-0.0055711515014774	-0.361835114668866	-0.371177176993792	-0.176150655260041	-0.220926757387269	1.15711932523015	1.17161639405341	0.838198358641296	0.876648481019639	Environmental	Environmental	N	(37.5,47.3]	(4.58e+06,1.3e+07]	N
NC_012483	60.5	4127356	PRJNA59127	Multiple	NA	0.00755649566623222	-0.0176959152063984	-0.117633715483574	-0.0787511991276379	-0.313117640760811	-0.143035555147299	0.723689587580288	0.697715478115408	0.746198756521208	0.480562471323417	Environmental	Environmental	N	(60.2,74.9]	(3.13e+06,4.58e+06]	N
NC_014103	38.13	5097447	PRJNA48371	Multiple	NA	0.0920591415892904	0.0497719758294379	0.150848899797412	0.228882663656309	-0.105568697789979	0.0624003854647094	0.76654953095945	0.839411996056079	0.70321075114073	0.726550474434762	NA	NA	N	(37.5,47.3]	(4.58e+06,1.3e+07]	N
NC_003997	35.38	5227293	PRJNA57909	Multiple	NA	0.15472002509579	0.047544432354008	0.488922282040036	0.249054535278113	0.0224434501252355	0.134583681013743	0.587583591077444	0.995580048909042	0.662760596450131	0.723353021009178	NA	NA	N	[16.6,37.5]	(4.58e+06,1.3e+07]	N
NC_010698	38.91	1608548	PRJNA59165	HostAssociated	Gastric ulcer	0.0463148466778231	-0.00334305209971149	0.016968022137503	0.0184471577278435	-1.06256099346573	-1.03718562682245	1.38500561225043	1.39156989289846	2.13958663782629	2.10628505283699	Host-associated	Host-associated	N	(37.5,47.3]	[1.39e+05,2.09e+06]	N
NC_011027	55.8	2289249	PRJNA59185	Aquatic	NA	0.0458181670705371	-0.0624163953459024	-0.231388032998323	-0.181137002418925	-0.643466924858626	-0.27681310702017	1.15577587369261	1.14923375630073	1.23563758128663	0.677254101557358	NA	Engineered	N	(47.3,60.2]	(2.09e+06,3.13e+06]	N
NC_012967	50.77	4629812	PRJNA58803	Multiple	NA	0.0341752807367904	-0.00778865187871164	0.225176518204086	0.201833741609374	-0.579416128856652	-0.472164394675188	0.756157904994941	0.823670081195626	1.13510639680237	0.955475142777353	NA	Engineered	N	(47.3,60.2]	(4.58e+06,1.3e+07]	N
NC_013743	65.83	3889038	PRJNA43501	Specialized	NA	0.000567429544164933	0.00308662137444473	-0.353627216817022	-0.318308148391897	0.114254408968843	0.226692830933162	1.86885014816676	1.81976415631793	0.367751623921273	0.222997212564602	Environmental	NA	N	(60.2,74.9]	(3.13e+06,4.58e+06]	N
NC_014498	39.59	2240043	PRJNA52533	Multiple	Pneumonia	0.0889145193845186	0.00160393133808825	-0.587722840805664	-0.619760955294063	-0.364389585820644	-0.33887968061439	1.5063870076001	1.67436615938216	1.18195053343437	1.21679730641699	Environmental	Host-associated	N	(37.5,47.3]	(2.09e+06,3.13e+06]	N
NC_010729	48.36	2354886	PRJNA58879	HostAssociated	Periodontal disease	0.0190987145665985	-0.018626152307318	-0.264237482314911	-0.229385576318325	-0.26211453181963	-0.20767507803182	1.26908929180497	1.31750543183804	0.959844780268169	0.76636979495219	NA	Host-associated	N	(47.3,60.2]	(2.09e+06,3.13e+06]	N
NC_004556	51.78	2519802	PRJNA57869	HostAssociated	Black rot and citrus canker	0.120157744119495	-0.113018425149283	-0.173327979957569	-0.10731183957108	-0.370574276269532	-0.114709901937044	0.794006941796728	1.01279300013778	1.02625714933134	0.344776931267217	Host-associated	Host-associated	N	(47.3,60.2]	(2.09e+06,3.13e+06]	N
NC_015866	32.32	1278468	PRJNA70839	NA	NA	0.0612189160032228	0.00386489015065974	-0.00682431548451199	-0.037678345210379	-0.370355884348485	-0.23625428267908	1.02667889788551	1.1462695681528	1.42593274334709	1.31235998100056	Host-associated	Host-associated	N	[16.6,37.5]	[1.39e+05,2.09e+06]	Y
NC_013959	57.54	3003656	PRJNA46801	Aquatic	NA	0.0317752176286379	-0.00246055303858772	-0.0225499064086069	-0.0946890126969153	-0.192009193647978	0.00438947303793154	1.06097597075032	1.04849143310896	0.689792752541956	0.570933324619708	Environmental	Environmental	N	(47.3,60.2]	(2.09e+06,3.13e+06]	N
NC_010717	63.63	5240075	PRJNA59131	HostAssociated	Rice bacterial blight disease	0.0165766651389655	-0.00966700815726027	0.00204608113077291	0.0197257548055464	-0.239988193210863	-0.0837489593604677	0.90107878586331	0.838492987017804	0.624651723642886	0.466835827194556	Host-associated	Host-associated	N	(60.2,74.9]	(4.58e+06,1.3e+07]	N
NC_014921	26.86	1118751	PRJNA62099	HostAssociated	Respiratory illness and arthritis	0.0185877635072888	0.0176883075953356	-0.838762430718157	-0.368237204556045	-0.369676047076372	-0.205278488833545	2.10920003526436	1.94427668349642	1.87910522452586	2.11363934995834	Host-associated	Host-associated	N	[16.6,37.5]	[1.39e+05,2.09e+06]	N
NC_003911	64.22	4109442	PRJNA57863	Aquatic	NA	0.0230665401526187	-0.00634504518089759	0.00748847632087473	-0.0202194604310818	-0.550238016011716	-0.376331860343637	1.2643708426615	1.1912795933644	0.797853287405346	0.59667315006279	Environmental	Environmental	N	(60.2,74.9]	(3.13e+06,4.58e+06]	N
NC_009828	38.7	2135342	PRJNA58419	Specialized	NA	0.0265180051227964	-0.0182270285486406	0.0912738077126791	-0.0135713687366606	-0.210254274272409	-0.114432122711915	1.5245977778819	1.50440086749228	0.737775044519157	0.670199023258146	NA	Engineered	N	(37.5,47.3]	(2.09e+06,3.13e+06]	N
NC_004431	50.48	5231148	PRJNA57915	HostAssociated	Urinary tract infections	0.0297139858304907	-1.05818986042476e-05	0.236962721056834	0.175354844691244	-0.539758295278575	-0.402266374281965	0.756712229992909	0.795463079822003	1.07253627035665	0.90533704408393	Host-associated	Host-associated	N	(47.3,60.2]	(4.58e+06,1.3e+07]	N
NC_012466	39.74	2120232	PRJNA59121	Multiple	Pneumonia	0.0940462776430953	0.0042785924429457	-0.609811822063488	-0.74870312911809	-0.368349405864055	-0.395554911089821	1.52559357485373	1.73032700669308	1.16672571546805	1.24645659510756	Host-associated	Host-associated	N	(37.5,47.3]	(2.09e+06,3.13e+06]	N
NC_010161	38.86	2619061	PRJNA59129	HostAssociated	Bartinellosis	0.13175960078108	-0.0404569836293974	-0.183888138404396	-0.276548084487356	-0.442492624753246	-0.499212379543538	0.778645042452585	1.14860498742635	1.24661207213331	1.17596053828569	Host-associated	Host-associated	N	(37.5,47.3]	(2.09e+06,3.13e+06]	N
NC_010338	67.46	5477872	PRJNA58551	NA	None	0.00877203413680885	-0.00949684517068436	-0.263256475116378	-0.306466281528736	-0.657963822990632	-0.500724322719186	1.36369604044225	1.33852652965775	0.923356037758915	0.732624690235031	Environmental	Environmental	N	(60.2,74.9]	(4.58e+06,1.3e+07]	N
NC_012034	35.17	2919718	PRJNA59201	Specialized	NA	0.138306410124498	0.0512593370298676	-0.119083380006281	0.232238261361134	-0.188275495499804	0.162622505266869	1.62402390040963	1.60122034706956	0.897180367400919	0.81021945645588	Environmental	Environmental	N	[16.6,37.5]	(2.09e+06,3.13e+06]	N
NC_010677	32.25	1893886	PRJNA58939	HostAssociated	Tularemia	0.0783203288866516	-0.000574141330629948	-0.114725136357701	-0.259946378298665	-0.343815004717453	-0.238361026943938	1.30309993074918	1.49841973429371	1.24509584271651	1.15899040323165	Environmental	Host-associated	N	[16.6,37.5]	[1.39e+05,2.09e+06]	N
NC_014355	59.03	4317083	PRJNA51175	NA	NA	0.0578433250335185	-0.0385859936132064	0.0225002413024788	-0.0392897426764069	-0.0950370138694084	0.062444186263647	0.823005449750016	0.805642849414869	0.500426530361749	0.212819171646811	NA	NA	N	(47.3,60.2]	(3.13e+06,4.58e+06]	N
NC_013851	64.37	3526903	PRJNA46083	Aquatic	NA	0.0248745202243874	-0.0138829064643319	-0.246854191081552	-0.16126002546092	-0.457733612211859	-0.211395959823699	1.08632770616972	1.0354646564801	0.739632542348345	0.425694653653357	Environmental	Environmental	N	(60.2,74.9]	(3.13e+06,4.58e+06]	N
NC_015318	37.47	1694430	PRJNA65267	Specialized	NA	0.0451593528285596	-0.0588601404819063	-0.331928996773	-0.422636183121317	-0.252719917036839	0.081425163379723	2.87648965215484	2.19523455692379	1.23890189369273	0.726840616317637	Environmental	Environmental	N	[16.6,37.5]	[1.39e+05,2.09e+06]	N
NC_003902	65.07	5076172	PRJNA57887	HostAssociated	Black rot	0.0189164159638769	-0.011241880441562	-0.00118165760139697	-0.0153589108434642	-0.290288082881421	-0.127508559280444	0.880688111560081	0.860038840185521	0.623281526625419	0.43286205417775	Host-associated	Host-associated	N	(60.2,74.9]	(4.58e+06,1.3e+07]	N
NC_010994	61.67	4513324	PRJNA59115	HostAssociated	NA	0.0144875182995228	-0.0169237068377235	-0.365248619535975	-0.342785399359002	-0.585853818320925	-0.456824698137065	1.24325262299014	1.1891883531894	0.937797854045708	0.703888928419742	Host-associated	Host-associated	N	(60.2,74.9]	(3.13e+06,4.58e+06]	N
NC_007332	28.49	920079	PRJNA58039	HostAssociated	Enzootic pneumonia	0.00629579176024447	0.0331706750319507	-0.470043791655325	-0.339798152984608	-0.206264649694086	0.0544537893150166	1.01572221409025	1.05141406267778	1.25110211405705	1.25996024028168	Host-associated	Host-associated	N	[16.6,37.5]	[1.39e+05,2.09e+06]	N
NC_002528	26.31	640681	PRJNA57805	HostAssociated	None	0.0311594838936189	-0.0488002642722004	-0.118404770968231	-0.113414398820106	-0.150713589899434	-0.210417152191634	1.09751267187473	1.13782692261286	1.17658371638212	1.29047818684795	Host-associated	Host-associated	N	[16.6,37.5]	[1.39e+05,2.09e+06]	Y
NC_004668	37.53	3218031	PRJNA57669	Multiple	Bacteremia, endocarditis, urinary tract infection	0.103953089868164	0.0605102718945939	-0.205184658364096	-0.100605622799484	-0.190449993046199	-0.0543176634477122	1.15325595163196	1.24455853778309	0.92329787112828	1.04884734669392	Host-associated	Host-associated	N	[16.6,37.5]	(3.13e+06,4.58e+06]	N
NC_007384	51.01	4825265	PRJNA58217	HostAssociated	Dysentery	0.0231139037539201	0.000868579504468032	0.270358462787684	0.23282193042541	-0.578391645836438	-0.443620323718967	0.735333493015629	0.749564586848276	1.13330785661351	0.969808588233608	Host-associated	Host-associated	N	(47.3,60.2]	(4.58e+06,1.3e+07]	N
NC_015215	37.65	2356407	PRJNA63617	NA	NA	0.105539506913028	0.00564543218438133	-0.264220042053912	-0.43643967272234	-0.433797122446276	-0.448036191678264	1.02955909643293	1.40141286613201	1.2548240468952	1.35323331500179	NA	Host-associated	N	(37.5,47.3]	(2.09e+06,3.13e+06]	N
NC_015847	32.94	1746693	PRJNA70729	NA	NA	0.00308372607203119	-0.0273187088775237	0.0582867127785732	-0.176533572463414	0.286148292862872	0.071262591173	2.14339846905026	2.35498184876883	0.753229294575813	0.92333248999356	Environmental	NA	N	[16.6,37.5]	[1.39e+05,2.09e+06]	N
NC_008686	66.71	2852282	PRJNA58187	Multiple	NA	0.00727376679477813	-0.00906574248219607	-0.0403092579742165	-0.0822336513169529	-0.656114575557644	-0.262648312822529	1.18328457768383	1.14718999871846	0.864993060658158	0.430712424891022	NA	NA	N	(60.2,74.9]	(2.09e+06,3.13e+06]	N
NC_011748	50.66	5154862	PRJNA59383	Multiple	Gastroenteritis	0.0353131983668235	-0.0119714746680159	0.224848410694059	0.210499390873777	-0.510607975237811	-0.468263609766794	0.75388156365902	0.805000152823461	1.09555534610692	0.964463689157273	Host-associated	Host-associated	N	(47.3,60.2]	(4.58e+06,1.3e+07]	N
NC_009632	32.95	2906507	PRJNA58457	HostAssociated	Toxic-shock syndrome and staphylococcal scarlet fever	0.113751468351018	0.0517188768971491	0.149261293963908	0.0648359210354351	-0.138561892555739	0.0941318264218736	0.811618438546431	1.17260835893455	1.16074694452541	1.04862530487688	Host-associated	Host-associated	N	[16.6,37.5]	(2.09e+06,3.13e+06]	N
NC_014012	44.72	4962098	PRJNA47085	Specialized	NA	0.0642629287992834	-0.0339707853165351	-0.421719430611888	-0.54952063374281	-0.41772370430242	-0.307621600107577	1.4723553815932	1.6096260503098	1.17072903925691	0.959851015020825	NA	Environmental	N	(37.5,47.3]	(4.58e+06,1.3e+07]	N
NC_016816	53.45	4605545	PRJNA86861	NA	NA	0.0227405337939402	-0.000393821380125148	0.092232954489234	0.12171116842658	-0.540154539711697	-0.542623925937359	0.840610602053423	0.802830528934958	1.02591511073025	0.982579840847758	NA	Host-associated	N	(47.3,60.2]	(4.58e+06,1.3e+07]	N
NC_011595	39.04	3760981	PRJNA59271	Multiple	Nosocomial infections, nosocomial pneumonia	0.063534896230221	-0.00315147639818219	-0.116502982060441	-0.260380770520356	-0.360390701633985	-0.435276151434454	0.78244295983327	1.04748487411172	1.08416460778417	1.13097583196835	Host-associated	Host-associated	N	(37.5,47.3]	(3.13e+06,4.58e+06]	N
NC_016788	53.45	2484332	PRJNA84301	Multiple	Diphtheria	0.0393171960263047	-0.0085429707491831	-0.349277612601649	-0.497200351351742	-0.351029416341043	-0.235372428546127	1.1049760911809	1.17865113767051	0.813805595887149	0.512824885250417	Host-associated	Host-associated	N	(47.3,60.2]	(2.09e+06,3.13e+06]	N
NC_015160	43.36	4392288	PRJNA63397	NA	NA	-0.0247196248070145	-0.00111133607792851	0.252468633378398	0.116026297477211	-0.263887671680605	-0.291555407051948	1.45867949804656	1.47233161033631	1.01031705195107	1.0407318209874	Host-associated	Host-associated	N	(37.5,47.3]	(3.13e+06,4.58e+06]	N
NC_012988	68.09	5943768	PRJNA61617	Terrestrial	NA	0.001087935773016	0.00564669973292636	-0.280788903691655	-0.269585844535387	-0.4150554621561	-0.425058077138415	1.04049157583219	1.05616374094034	0.535122362619905	0.574896671177202	Environmental	Environmental	N	(60.2,74.9]	(4.58e+06,1.3e+07]	N
NC_014217	67.88	4765023	PRJNA48815	NA	NA	0.00884521339656194	-0.00318443928048885	-0.272319000794573	-0.354528850522172	-0.673411934831878	-0.454100881962879	1.1232580207763	1.1610702771768	0.786013899485455	0.552143530004628	Environmental	Environmental	N	(60.2,74.9]	(4.58e+06,1.3e+07]	N
NC_017038	47.74	3570004	PRJNA158059	NA	NA	0.00489824855388879	0.00863634350502679	-0.380459916073466	-0.36268254267902	-0.454758640296372	-0.419339489431133	1.26148444055457	1.2778606824146	0.955674160199849	1.00089042278232	NA	NA	N	(47.3,60.2]	(3.13e+06,4.58e+06]	N
NC_015677	70	4070193	PRJNA68279	Terrestrial	None	0.0118386633166868	0.00441881897020251	-0.0853484386763274	-0.0331878240097702	-0.344953519161851	-0.172993262028326	1.12463645043135	1.04721116532718	0.533037387468848	0.334830390602618	Environmental	Environmental	N	(60.2,74.9]	(3.13e+06,4.58e+06]	N
NC_013169	71.63	2785024	PRJNA59071	NA	NA	0.0133246150533862	-0.0155054209183673	-0.189105413628618	-0.239846330250788	-0.586852460734769	-0.257735953313493	1.26491945683904	1.20801696301712	0.771029027060205	0.378989440885824	Host-associated	Environmental	N	(60.2,74.9]	(2.09e+06,3.13e+06]	N
NC_013887	32.04	1760939	PRJNA42499	Specialized	NA	0.0326807116801906	-0.00289233818462567	-0.108558609153794	-0.0337646035572851	0.135018399199974	0.122155631183088	6.88484316292146	6.96195562819484	0.984007748421413	1.00009285886394	NA	NA	N	[16.6,37.5]	[1.39e+05,2.09e+06]	N
NC_002737	38.51	1852441	PRJNA57845	HostAssociated	Wide range of infections	0.0818719829819729	0.0125236864771748	-0.513780816442102	-0.62395748447378	-0.435614700947207	-0.495265393542318	1.30608714607703	1.50821339967517	1.26165299576832	1.45100556282344	Host-associated	Host-associated	N	(37.5,47.3]	[1.39e+05,2.09e+06]	N
NC_008554	59.95	4990251	PRJNA58177	Aquatic	NA	0.0208696433832893	-0.0061885151287226	-0.0461982972967431	-0.0615119119831676	-0.297911154542894	-0.231991221720214	1.40889479652229	1.26751294658375	0.588831837850784	0.477783577762042	NA	Engineered	N	(47.3,60.2]	(4.58e+06,1.3e+07]	N
NC_007295	28.52	897405	PRJNA58059	HostAssociated	Enzootic pneumonia	0.0184100810418326	0.0105020069280255	-0.529213040021365	-0.324969964250642	-0.114218769837824	-0.0322738210680381	1.01114988922411	1.10712984443303	1.25478709252368	1.28991051138649	NA	NA	N	[16.6,37.5]	[1.39e+05,2.09e+06]	N
NC_009464	54.6	3179916	PRJNA61623	HostAssociated	None	-0.00510710569436305	-0.0200680346437651	-0.193994689011218	-0.143424145791529	-0.0783855987220711	0.129367549052875	1.69772359752753	1.74238914605077	0.691584350630001	0.400108811263545	Environmental	NA	N	(47.3,60.2]	(3.13e+06,4.58e+06]	N
NC_011035	52.37	2232025	PRJNA59191	HostAssociated	Gonorrhea	0.0476722090261283	-0.0368707919204873	-0.339570362059073	-0.450739141470969	-0.364431850454241	-0.318829786145211	1.44487201719299	1.49174557901228	1.13280849494854	0.922580490290503	Host-associated	Host-associated	N	(47.3,60.2]	(2.09e+06,3.13e+06]	N
NC_010162	71.38	13033779	PRJNA61629	Terrestrial	NA	0.00743711046723203	-0.0135212871992026	-0.0667915123523361	-0.0980247783160766	-0.20375193157658	-0.0871132623150746	0.87587362262591	0.876967130799569	0.331617489738204	0.200421917431623	NA	NA	N	(60.2,74.9]	(4.58e+06,1.3e+07]	N
NC_010168	56.27	3155250	PRJNA58899	HostAssociated	Bacterial kidney disease (BKD)	0.0321643236798967	-0.0166885130598804	-0.135255487369019	-0.122655291606404	-0.326460411231993	-0.238019285092564	1.069120482901	1.07799739126349	0.633620807086957	0.453610027998638	Environmental	Host-associated	N	(47.3,60.2]	(3.13e+06,4.58e+06]	N
NC_009076	67.96	3988455	PRJNA58515	Terrestrial	Melioidosis	0.0310574887896623	-0.00131338056196768	0.101455351806338	0.13937077785007	-0.298029195113557	0.134698474258905	0.579700842197939	0.46638580225201	0.495688081471357	0.0263682805203056	Host-associated	Host-associated	N	(60.2,74.9]	(3.13e+06,4.58e+06]	N
NC_006274	35.35	5300915	PRJNA58103	Terrestrial	Food poisoning	0.157772370602951	0.0415702747363057	0.47744709050071	0.24419965731349	0.0460167512543082	0.104513606106843	0.58242234179524	0.982517912447656	0.660240068119694	0.754554609585809	Host-associated	Host-associated	N	[16.6,37.5]	(4.58e+06,1.3e+07]	N
NC_015977	48.5	3592125	PRJNA73419	NA	NA	0.149394773160805	0.0667042029609512	0.118170666790205	0.237463441940779	0.10758189032915	0.17243662180657	1.25307571997869	1.23828223700753	0.533692380465225	0.718990309782288	Host-associated	Host-associated	N	(47.3,60.2]	(3.13e+06,4.58e+06]	N
NC_016630	35.45	1931012	PRJNA46625	HostAssociated	NA	0.0526257008197637	0.0157296039051079	0.233042120379242	0.36613028767286	0.229409301311652	0.293738452438466	1.77283249567505	1.92413729075851	0.711598001639824	0.773578381925346	Host-associated	Host-associated	N	[16.6,37.5]	[1.39e+05,2.09e+06]	N
NC_004722	35.28	5411809	PRJNA57975	Terrestrial	Food poisoning	0.165300029435263	0.0487343457959882	0.452739927919946	0.197110980120893	0.0117554804472016	0.128153225287464	0.581900550097779	1.01863288982062	0.709948065604545	0.737135888338397	Host-associated	Host-associated	N	[16.6,37.5]	(4.58e+06,1.3e+07]	N
NC_009482	60.84	2224913	PRJNA61609	Aquatic	NA	0.0149433759967835	-0.0503085657862256	-0.230935962618855	-0.281900792125025	-0.827294269966011	-0.443443899239219	1.0309212388318	1.33855701926352	1.12808036611911	0.665197848696315	Environmental	Environmental	N	(60.2,74.9]	(2.09e+06,3.13e+06]	N
